|6.6.6
mars_lf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  47101.0        1653.83        3470.78        7.68937        4.22067     
  47201.0        1654.31        3471.06        7.69040        4.22087     
  47301.0        1654.80        3471.34        7.69142        4.22107     
  47401.0        1655.27        3471.62        7.69245        4.22127     
  47501.0        1655.75        3471.90        7.69347        4.22147     
  47601.0        1656.22        3472.18        7.69450        4.22168     
  47701.0        1656.69        3473.17        7.69789        4.22288     
  47801.0        1657.16        3473.44        7.69886        4.22306     
  47901.0        1657.62        3473.71        7.69983        4.22324     
  48001.0        1658.09        3473.98        7.70078        4.22342     
  48101.0        1658.54        3474.25        7.70175        4.22361     
  48201.0        1659.00        3474.52        7.70272        4.22380     
  48301.0        1659.45        3474.79        7.70369        4.22398     
  48401.0        1659.90        3475.07        7.70467        4.22417     
  48501.0        1660.35        3476.30        7.71088        4.22636     
  48601.0        1660.80        3476.57        7.71183        4.22654     
  48701.0        1661.24        3476.85        7.71279        4.22673     
  48801.0        1661.68        3477.12        7.71374        4.22692     
  48901.0        1662.11        3477.35        7.71492        4.22715     
  49001.0        1662.55        3477.65        7.71601        4.22739     
  49101.0        1662.98        3477.93        7.71704        4.22761     
  49201.0        1663.41        3478.22        7.71805        4.22782     
