|6.6.6
mars_bf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  40901.0        1616.76        3487.02        7.69507        4.21606     
  41001.0        1617.49        3487.26        7.69581        4.21613     
  41101.0        1618.21        3487.50        7.69655        4.21621     
  41201.0        1618.92        3487.74        7.69730        4.21628     
  41301.0        1619.63        3484.76        7.68143        4.21010     
  41401.0        1620.34        3485.03        7.68234        4.21024     
  41501.0        1621.04        3485.30        7.68325        4.21038     
  41601.0        1621.74        3485.58        7.68416        4.21052     
  41701.0        1622.43        3485.85        7.68508        4.21066     
  41801.0        1623.12        3486.12        7.68600        4.21080     
  41901.0        1623.80        3486.40        7.68692        4.21095     
  42001.0        1624.48        3486.67        7.68784        4.21109     
  42101.0        1625.15        3488.36        7.69624        4.21405     
  42201.0        1625.82        3488.62        7.69709        4.21417     
  42301.0        1626.49        3488.88        7.69793        4.21429     
  42401.0        1627.15        3489.14        7.69878        4.21441     
  42501.0        1627.81        3489.40        7.69963        4.21454     
  42601.0        1628.46        3489.66        7.70048        4.21466     
  42701.0        1629.11        3489.92        7.70133        4.21479     
  42801.0        1629.75        3490.18        7.70219        4.21492     
  42901.0        1630.39        3490.45        7.70304        4.21505     
  43001.0        1631.03        3490.71        7.70390        4.21518     
  43101.0        1631.66        3490.97        7.70476        4.21531     
  43201.0        1632.28        3491.24        7.70563        4.21545     
  43301.0        1632.91        3491.50        7.70649        4.21559     
  43401.0        1633.53        3491.77        7.70736        4.21572     
  43501.0        1634.14        3492.03        7.70823        4.21586     
  43601.0        1634.75        3491.50        7.70549        4.21459     
  43701.0        1635.36        3491.78        7.70641        4.21475     
  43801.0        1635.96        3492.05        7.70734        4.21491     
  43901.0        1636.56        3492.33        7.70826        4.21507     
  44001.0        1637.16        3492.61        7.70919        4.21524     
  44101.0        1637.75        3492.88        7.71012        4.21541     
  44201.0        1638.34        3493.16        7.71105        4.21557     
  44301.0        1638.92        3493.44        7.71198        4.21574     
  44401.0        1639.50        3493.71        7.71292        4.21591     
  44501.0        1640.08        3494.70        7.71616        4.21707     
  44601.0        1640.65        3494.96        7.71699        4.21721     
  44701.0        1641.22        3495.22        7.71782        4.21734     
  44801.0        1641.78        3495.47        7.71866        4.21747     
  44901.0        1642.34        3495.73        7.71949        4.21761     
  45001.0        1642.90        3495.99        7.72033        4.21774     
  45101.0        1643.46        3496.25        7.72117        4.21788     
  45201.0        1644.01        3496.51        7.72200        4.21802     
  45301.0        1644.55        3497.55        7.72782        4.21999     
  45401.0        1645.10        3497.80        7.72864        4.22012     
  45501.0        1645.64        3498.06        7.72945        4.22026     
  45601.0        1646.17        3498.31        7.73026        4.22039     
  45701.0        1646.71        3498.57        7.73108        4.22053     
  45801.0        1647.24        3498.82        7.73190        4.22066     
  45901.0        1647.76        3499.08        7.73272        4.22080     
  46001.0        1648.29        3499.34        7.73354        4.22094     
  46101.0        1648.81        3499.60        7.73436        4.22108     
  46201.0        1649.32        3499.85        7.73518        4.22122     
  46301.0        1649.84        3499.72        7.73394        4.22057     
  46401.0        1650.35        3499.97        7.73477        4.22071     
  46501.0        1650.85        3500.23        7.73560        4.22086     
  46601.0        1651.36        3500.49        7.73644        4.22101     
  46701.0        1651.86        3500.76        7.73728        4.22115     
  46801.0        1652.35        3501.02        7.73812        4.22130     
  46901.0        1652.85        3501.28        7.73896        4.22146     
  47001.0        1653.34        3501.54        7.73980        4.22161     
  47101.0        1653.83        3501.80        7.74064        4.22176     
  47201.0        1654.31        3502.06        7.74148        4.22191     
  47301.0        1654.80        3502.32        7.74233        4.22207     
  47401.0        1655.27        3502.59        7.74318        4.22223     
  47501.0        1655.75        3502.85        7.74402        4.22238     
  47601.0        1656.22        3503.11        7.74487        4.22254     
  47701.0        1656.69        3503.84        7.74767        4.22348     
  47801.0        1657.16        3504.10        7.74850        4.22364     
  47901.0        1657.62        3504.35        7.74933        4.22379     
  48001.0        1658.09        3504.61        7.75017        4.22394     
  48101.0        1658.54        3504.87        7.75100        4.22410     
  48201.0        1659.00        3505.13        7.75183        4.22425     
  48301.0        1659.45        3505.39        7.75267        4.22441     
  48401.0        1659.90        3505.65        7.75351        4.22457     
  48501.0        1660.35        3506.23        7.75602        4.22538     
  48601.0        1660.80        3506.49        7.75684        4.22553     
  48701.0        1661.24        3506.74        7.75766        4.22569     
  48801.0        1661.68        3507.00        7.75848        4.22584     
  48901.0        1662.11        3506.97        7.75822        4.22554     
  49001.0        1662.55        3507.24        7.75908        4.22571     
  49101.0        1662.98        3507.51        7.75995        4.22588     
  49201.0        1663.41        3507.78        7.76082        4.22606     
  49301.0        1663.83        3508.08        7.76189        4.22631     
  49401.0        1664.26        3508.36        7.76281        4.22651     
  49501.0        1664.68        3508.64        7.76372        4.22670     
